id_vente;id_bien;date;valeur
16792;16792;01/04/2020;161000
16793;16793;01/04/2020;161500
16794;16794;01/04/2020;74000
16795;16795;01/04/2020;96280
16796;16796;01/04/2020;105000
16797;16797;01/04/2020;43550
16798;16798;01/04/2020;79000
16799;16799;01/04/2020;62400
16800;16800;01/04/2020;64400
16801;16801;01/04/2020;315950
16802;16802;01/04/2020;56100
16803;16803;01/04/2020;535160
16804;16804;01/04/2020;282000
16805;16805;01/04/2020;670000
16806;16806;01/04/2020;1507498
16807;16807;01/04/2020;3480000
16808;16808;01/04/2020;409000
16809;16809;01/04/2020;59000
16810;16810;01/04/2020;704000
16811;16811;01/04/2020;405500
16812;16812;01/04/2020;133000
16813;16813;01/04/2020;107000
16814;16814;01/04/2020;265000
16815;16815;01/04/2020;20000
16816;16816;01/04/2020;185500
16817;16817;01/04/2020;209170
16818;16818;01/04/2020;117000
16819;16819;01/04/2020;69000
16820;16820;01/04/2020;142000
16821;16821;01/04/2020;440000
16822;16822;01/04/2020;112200
16823;16823;01/04/2020;171000
16824;16824;01/04/2020;129000
16825;16825;01/04/2020;159900
16826;16826;01/04/2020;150000
16827;16827;01/04/2020;128500
16828;16828;01/04/2020;90000
16829;16829;01/04/2020;65000
16830;16830;01/04/2020;434434
16831;16831;01/04/2020;226000
16832;16832;02/04/2020;64000
16833;16833;02/04/2020;315000
16834;16834;02/04/2020;335000
16835;16835;02/04/2020;216200
16836;16836;02/04/2020;244370
16837;16837;02/04/2020;287000
16838;16838;02/04/2020;245000
16839;16839;02/04/2020;52000
16840;16840;02/04/2020;200000
16841;16841;02/04/2020;49500
16842;16842;02/04/2020;82000
16843;16843;02/04/2020;249480
16844;16844;02/04/2020;218750
16845;16845;02/04/2020;130000
16846;16846;02/04/2020;218000
16847;16847;02/04/2020;123000
16848;16848;02/04/2020;59000
16849;16849;02/04/2020;402000
16850;16850;02/04/2020;198000
16851;16851;02/04/2020;368000
16852;16852;02/04/2020;80000
16853;16853;02/04/2020;40450
16854;16854;02/04/2020;210000
16855;16855;02/04/2020;50500
16856;16856;02/04/2020;125000
16857;16857;02/04/2020;150000
16858;16858;02/04/2020;40000
16859;16859;02/04/2020;268000
16860;16860;02/04/2020;76250
16861;16861;02/04/2020;94000
16862;16862;02/04/2020;56755
16863;16863;02/04/2020;296125
16864;16864;02/04/2020;638150
16865;16865;02/04/2020;518100
16866;16866;02/04/2020;61940
16867;16867;02/04/2020;470000
16868;16868;02/04/2020;410000
16869;16869;02/04/2020;115000
16870;16870;02/04/2020;413000
16871;16871;02/04/2020;97300
16872;16872;02/04/2020;85000
16873;16873;02/04/2020;164500
16874;16874;02/04/2020;94525
16875;16875;02/04/2020;536000
16876;16876;02/04/2020;361000
16877;16877;02/04/2020;206500
16878;16878;02/04/2020;104000
16879;16879;02/04/2020;160000
16880;16880;02/04/2020;500000
16881;16881;02/04/2020;177000
16882;16882;02/04/2020;39500
16883;16883;02/04/2020;91000
16884;16884;02/04/2020;60250
16885;16885;02/04/2020;82500
16886;16886;02/04/2020;167000
16887;16887;02/04/2020;178000
16888;16888;02/04/2020;371000
16889;16889;02/04/2020;438000
16890;16890;02/04/2020;55000
16891;16891;02/04/2020;145500
16892;16892;03/04/2020;210000
16893;16893;03/04/2020;174850
16894;16894;03/04/2020;123000
16895;16895;03/04/2020;109900
16896;16896;03/04/2020;165000
16897;16897;03/04/2020;169500
16898;16898;03/04/2020;217000
16899;16899;03/04/2020;270000
16900;16900;03/04/2020;174352
16901;16901;03/04/2020;158000
16902;16902;03/04/2020;74000
16903;16903;03/04/2020;95000
16904;16904;03/04/2020;284682
16905;16905;03/04/2020;133350
16906;16906;03/04/2020;167000
16907;16907;03/04/2020;149000
16908;16908;03/04/2020;225163
16909;16909;03/04/2020;119000
16910;16910;03/04/2020;213500
16911;16911;03/04/2020;186500
16912;16912;03/04/2020;126105
16913;16913;03/04/2020;105000
16914;16914;03/04/2020;93500
16915;16915;03/04/2020;140600
16916;16916;03/04/2020;124600
16917;16917;03/04/2020;85200
16918;16918;03/04/2020;112000
16919;16919;03/04/2020;48000
16920;16920;03/04/2020;95500
16921;16921;03/04/2020;45500
16922;16922;03/04/2020;135000
16923;16923;03/04/2020;10000
16924;16924;03/04/2020;183861.52
16925;16925;03/04/2020;97750
16926;16926;03/04/2020;107500
16927;16927;03/04/2020;133000
16928;16928;03/04/2020;51500
16929;16929;03/04/2020;74550
16930;16930;03/04/2020;38000
16931;16931;03/04/2020;175800
16932;16932;03/04/2020;118000
16933;16933;03/04/2020;266700
16934;16934;03/04/2020;102300
16935;16935;03/04/2020;147500
16936;16936;03/04/2020;113000
16937;16937;03/04/2020;105000
16938;16938;03/04/2020;164000
16939;16939;03/04/2020;96000
16940;16940;03/04/2020;68000
16941;16941;03/04/2020;139400
16942;16942;03/04/2020;102000
16943;16943;03/04/2020;323500
16944;16944;03/04/2020;113300
16945;16945;03/04/2020;96000
16946;16946;03/04/2020;305000
16947;16947;03/04/2020;132000
16948;16948;03/04/2020;122000
16949;16949;03/04/2020;240000
16950;16950;03/04/2020;182380
16951;16951;03/04/2020;197375
16952;16952;03/04/2020;192500
16953;16953;03/04/2020;220450
16954;16954;03/04/2020;125000
16955;16955;03/04/2020;177000
16956;16956;03/04/2020;559000
16957;16957;03/04/2020;302300
16958;16958;03/04/2020;141000
16959;16959;03/04/2020;236650
16960;16960;03/04/2020;2775000
16961;16961;03/04/2020;400000
16962;16962;03/04/2020;420000
16963;16963;03/04/2020;805920
16964;16964;03/04/2020;1113050
16965;16965;03/04/2020;857369
16966;16966;03/04/2020;684250
16967;16967;03/04/2020;566700
16968;16968;03/04/2020;548420
16969;16969;03/04/2020;670000
16970;16970;03/04/2020;599000
16971;16971;03/04/2020;615000
16972;16972;03/04/2020;516400
16973;16973;03/04/2020;1134500
16974;16974;03/04/2020;1494950
16975;16975;03/04/2020;572000
16976;16976;03/04/2020;1230000
16977;16977;03/04/2020;108640
16978;16978;03/04/2020;180000
16979;16979;03/04/2020;209000
16980;16980;03/04/2020;205000
16981;16981;03/04/2020;145000
16982;16982;03/04/2020;210000
16983;16983;03/04/2020;161600
16984;16984;03/04/2020;170000
16985;16985;03/04/2020;427500
16986;16986;03/04/2020;81000
16987;16987;03/04/2020;129500
16988;16988;03/04/2020;150000
16989;16989;03/04/2020;259900
16990;16990;03/04/2020;160000
16991;16991;03/04/2020;125000
16992;16992;03/04/2020;98500
16993;16993;03/04/2020;98000
16994;16994;03/04/2020;54500
16995;16995;03/04/2020;41500
16996;16996;03/04/2020;248000
16997;16997;03/04/2020;138500
16998;16998;03/04/2020;230000
16999;16999;03/04/2020;178000
17000;17000;03/04/2020;360854
17001;17001;03/04/2020;540000
17002;17002;03/04/2020;139900
17003;17003;03/04/2020;320850
17004;17004;03/04/2020;120000
17005;17005;03/04/2020;467050
17006;17006;03/04/2020;658000
17007;17007;03/04/2020;184000
17008;17008;03/04/2020;147000
17009;17009;03/04/2020;339600
17010;17010;03/04/2020;83900
17011;17011;03/04/2020;186000
17012;17012;03/04/2020;420000
17013;17013;03/04/2020;255000
17014;17014;03/04/2020;374201.75
17015;17015;03/04/2020;167400
17016;17016;03/04/2020;375000
17017;17017;03/04/2020;128500
17018;17018;03/04/2020;229900
17019;17019;04/04/2020;14000
17020;17020;04/04/2020;380000
17021;17021;04/04/2020;93200
17022;17022;04/04/2020;215000
17023;17023;06/04/2020;130000
17024;17024;06/04/2020;42500
17025;17025;06/04/2020;78000
17026;17026;06/04/2020;253000
17027;17027;06/04/2020;95500
17028;17028;06/04/2020;62000
17029;17029;06/04/2020;81800
17030;17030;06/04/2020;64000
17031;17031;06/04/2020;82000
17032;17032;06/04/2020;188000
17033;17033;06/04/2020;70000
17034;17034;06/04/2020;41500
17035;17035;06/04/2020;125000
17036;17036;06/04/2020;206800
17037;17037;06/04/2020;170000
17038;17038;06/04/2020;87000
17039;17039;06/04/2020;56000
17040;17040;06/04/2020;159500
17041;17041;06/04/2020;84000
17042;17042;06/04/2020;271000
17043;17043;06/04/2020;320000
17044;17044;06/04/2020;103000
17045;17045;06/04/2020;121420
17046;17046;06/04/2020;233000
17047;17047;06/04/2020;269000
17048;17048;06/04/2020;660000
17049;17049;06/04/2020;523000
17050;17050;06/04/2020;960000
17051;17051;06/04/2020;112000
17052;17052;06/04/2020;172000
17053;17053;06/04/2020;273200
17054;17054;06/04/2020;753963
17055;17055;06/04/2020;1228300
17056;17056;06/04/2020;914000
17057;17057;06/04/2020;510000
17058;17058;06/04/2020;5550000
17059;17059;06/04/2020;1141000
17060;17060;06/04/2020;440000
17061;17061;06/04/2020;92000
17062;17062;06/04/2020;340000
17063;17063;06/04/2020;133500
17064;17064;06/04/2020;220000
17065;17065;06/04/2020;158500
17066;17066;06/04/2020;185800
17067;17067;06/04/2020;34790
17068;17068;06/04/2020;82000
17069;17069;06/04/2020;365000
17070;17070;06/04/2020;439000
17071;17071;06/04/2020;135000
17072;17072;07/04/2020;375000
17073;17073;07/04/2020;89000
17074;17074;07/04/2020;350000
17075;17075;07/04/2020;152500
17076;17076;07/04/2020;525000
17077;17077;07/04/2020;311050
17078;17078;07/04/2020;126000
17079;17079;07/04/2020;147000
17080;17080;07/04/2020;70300
17081;17081;07/04/2020;98000
17082;17082;07/04/2020;131000
17083;17083;07/04/2020;161000
17084;17084;07/04/2020;43369
17085;17085;07/04/2020;154430
17086;17086;07/04/2020;43000
17087;17087;07/04/2020;74005
17088;17088;07/04/2020;138000
17089;17089;07/04/2020;28000
17090;17090;07/04/2020;65500
17091;17091;07/04/2020;78250
17092;17092;07/04/2020;105981
17093;17093;07/04/2020;77600
17094;17094;07/04/2020;250000
17095;17095;07/04/2020;40000
17096;17096;07/04/2020;220000
17097;17097;07/04/2020;267200
17098;17098;07/04/2020;139080
17099;17099;07/04/2020;199500
17100;17100;07/04/2020;126000
17101;17101;07/04/2020;240000
17102;17102;07/04/2020;162000
17103;17103;07/04/2020;194000
17104;17104;07/04/2020;387100
17105;17105;07/04/2020;126000
17106;17106;07/04/2020;610020
17107;17107;07/04/2020;130000
17108;17108;07/04/2020;2475000
17109;17109;07/04/2020;820000
17110;17110;07/04/2020;195760
17111;17111;07/04/2020;237000
17112;17112;07/04/2020;545600
17113;17113;07/04/2020;1020000
17114;17114;07/04/2020;670000
17115;17115;07/04/2020;1259550
17116;17116;07/04/2020;147000
17117;17117;07/04/2020;136500
17118;17118;07/04/2020;113000
17119;17119;07/04/2020;93000
17120;17120;07/04/2020;160000
17121;17121;07/04/2020;172040
17122;17122;07/04/2020;75200
17123;17123;07/04/2020;80000
17124;17124;07/04/2020;65000
17125;17125;07/04/2020;27000
17126;17126;07/04/2020;155000
17127;17127;07/04/2020;154500
17128;17128;07/04/2020;274500
17129;17129;07/04/2020;289350
17130;17130;07/04/2020;1280000
17131;17131;08/04/2020;445000
17132;17132;08/04/2020;150000
17133;17133;08/04/2020;131000
17134;17134;08/04/2020;25900
17135;17135;08/04/2020;101000
17136;17136;08/04/2020;171000
17137;17137;08/04/2020;214000
17138;17138;08/04/2020;186950
17139;17139;08/04/2020;175000
17140;17140;08/04/2020;300000
17141;17141;08/04/2020;319000
17142;17142;08/04/2020;275000
17143;17143;08/04/2020;106270
17144;17144;08/04/2020;145992.38
17145;17145;08/04/2020;67000
17146;17146;08/04/2020;85000
17147;17147;08/04/2020;100000
17148;17148;08/04/2020;226500
17149;17149;08/04/2020;164000
17150;17150;08/04/2020;203000
17151;17151;08/04/2020;109500
17152;17152;08/04/2020;250000
17153;17153;08/04/2020;78480
17154;17154;08/04/2020;59500
17155;17155;08/04/2020;125000
17156;17156;08/04/2020;217500
17157;17157;08/04/2020;121000
17158;17158;08/04/2020;211000
17159;17159;08/04/2020;128000
17160;17160;08/04/2020;135000
17161;17161;08/04/2020;431900
17162;17162;08/04/2020;70000
17163;17163;08/04/2020;89000
17164;17164;08/04/2020;203600
17165;17165;08/04/2020;149150
17166;17166;08/04/2020;43500
17167;17167;08/04/2020;172600
17168;17168;08/04/2020;243556
17169;17169;08/04/2020;327000
17170;17170;08/04/2020;131000
17171;17171;08/04/2020;553600
17172;17172;08/04/2020;247750
17173;17173;08/04/2020;885000
17174;17174;08/04/2020;538500
17175;17175;08/04/2020;412500
17176;17176;08/04/2020;700000
17177;17177;08/04/2020;164000
17178;17178;08/04/2020;323500
17179;17179;08/04/2020;353000
17180;17180;08/04/2020;370000
17181;17181;08/04/2020;964350
17182;17182;08/04/2020;579500
17183;17183;08/04/2020;521590
17184;17184;08/04/2020;550410
17185;17185;08/04/2020;149000
17186;17186;08/04/2020;50000
17187;17187;08/04/2020;221000
17188;17188;08/04/2020;420500
17189;17189;08/04/2020;139000
17190;17190;08/04/2020;198900
17191;17191;08/04/2020;47650
17192;17192;08/04/2020;62000
17193;17193;08/04/2020;70000
17194;17194;08/04/2020;424500
17195;17195;08/04/2020;121000
17196;17196;08/04/2020;171500
17197;17197;08/04/2020;140000
17198;17198;08/04/2020;130000
17199;17199;08/04/2020;241740
17200;17200;08/04/2020;290000
17201;17201;08/04/2020;250000
17202;17202;08/04/2020;240000
17203;17203;08/04/2020;507000
17204;17204;08/04/2020;381000
17205;17205;08/04/2020;385650
17206;17206;08/04/2020;181930
17207;17207;08/04/2020;153800
17208;17208;09/04/2020;145900
17209;17209;09/04/2020;190000
17210;17210;09/04/2020;35000
17211;17211;09/04/2020;88000
17212;17212;09/04/2020;177000
17213;17213;09/04/2020;335000
17214;17214;09/04/2020;225000
17215;17215;09/04/2020;83450
17216;17216;09/04/2020;205000
17217;17217;09/04/2020;308000
17218;17218;09/04/2020;74300
17219;17219;09/04/2020;159000
17220;17220;09/04/2020;83000
17221;17221;09/04/2020;74000
17222;17222;09/04/2020;88100
17223;17223;09/04/2020;210000
17224;17224;09/04/2020;245000
17225;17225;09/04/2020;60000
17226;17226;09/04/2020;30000
17227;17227;09/04/2020;43500
17228;17228;09/04/2020;38000
17229;17229;09/04/2020;68400
17230;17230;09/04/2020;182650
17231;17231;09/04/2020;120600
17232;17232;09/04/2020;102000
17233;17233;09/04/2020;61750
17234;17234;09/04/2020;232500
17235;17235;09/04/2020;537.5
17236;17236;09/04/2020;215300
17237;17237;09/04/2020;100000
17238;17238;09/04/2020;80000
17239;17239;09/04/2020;127000
17240;17240;09/04/2020;50000
17241;17241;09/04/2020;35000
17242;17242;09/04/2020;66700
17243;17243;09/04/2020;285000
17244;17244;09/04/2020;353350
17245;17245;09/04/2020;46500
17246;17246;09/04/2020;102000
17247;17247;09/04/2020;246400
17248;17248;09/04/2020;82500
17249;17249;09/04/2020;1411000
17250;17250;09/04/2020;135000
17251;17251;09/04/2020;300000
17252;17252;09/04/2020;98000
17253;17253;09/04/2020;61000
17254;17254;09/04/2020;227600
17255;17255;09/04/2020;162850
17256;17256;09/04/2020;157400
17257;17257;09/04/2020;280000
17258;17258;09/04/2020;133000
17259;17259;09/04/2020;567000
17260;17260;09/04/2020;950000
17261;17261;09/04/2020;937000
17262;17262;09/04/2020;70000
17263;17263;09/04/2020;61000
17264;17264;09/04/2020;90390
17265;17265;09/04/2020;323000
17266;17266;09/04/2020;145000
17267;17267;09/04/2020;152560
17268;17268;09/04/2020;399000
17269;17269;09/04/2020;185545
17270;17270;09/04/2020;187000
17271;17271;09/04/2020;90500
17272;17272;09/04/2020;145000
17273;17273;09/04/2020;156000
17274;17274;09/04/2020;64000
17275;17275;09/04/2020;340000
17276;17276;09/04/2020;285000
17277;17277;09/04/2020;783350
17278;17278;09/04/2020;511500
17279;17279;09/04/2020;2325000
17280;17280;09/04/2020;597800
17281;17281;09/04/2020;168000
17282;17282;09/04/2020;505250
17283;17283;09/04/2020;239000
17284;17284;09/04/2020;236900
17285;17285;09/04/2020;170000
17286;17286;09/04/2020;233000
17287;17287;09/04/2020;332000
17288;17288;09/04/2020;290000
17289;17289;10/04/2020;50000
17290;17290;10/04/2020;108000
17291;17291;10/04/2020;195000
17292;17292;10/04/2020;250000
17293;17293;10/04/2020;314000
17294;17294;10/04/2020;215000
17295;17295;10/04/2020;177600
17296;17296;10/04/2020;154000
17297;17297;10/04/2020;80400
17298;17298;10/04/2020;275150
17299;17299;10/04/2020;289150
17300;17300;10/04/2020;34000
17301;17301;10/04/2020;55000
17302;17302;10/04/2020;350000
17303;17303;10/04/2020;53000
17304;17304;10/04/2020;121600
17305;17305;10/04/2020;80000
17306;17306;10/04/2020;65000
17307;17307;10/04/2020;250000
17308;17308;10/04/2020;525000
17309;17309;10/04/2020;94000
17310;17310;10/04/2020;160800
17311;17311;10/04/2020;78000
17312;17312;10/04/2020;70900
17313;17313;10/04/2020;142000
17314;17314;10/04/2020;227000
17315;17315;10/04/2020;91980
17316;17316;10/04/2020;109000
17317;17317;10/04/2020;79900
17318;17318;10/04/2020;307000
17319;17319;10/04/2020;694000
17320;17320;10/04/2020;62000
17321;17321;10/04/2020;120420
17322;17322;10/04/2020;130300
17323;17323;10/04/2020;104550
17324;17324;10/04/2020;347900
17325;17325;10/04/2020;131131
17326;17326;10/04/2020;99000
17327;17327;10/04/2020;78600
17328;17328;10/04/2020;44537
17329;17329;10/04/2020;241000
17330;17330;10/04/2020;137488
17331;17331;10/04/2020;68000
17332;17332;10/04/2020;200000
17333;17333;10/04/2020;137000
17334;17334;10/04/2020;124900
17335;17335;10/04/2020;77000
17336;17336;10/04/2020;79200
17337;17337;10/04/2020;275000
17338;17338;10/04/2020;84000
17339;17339;10/04/2020;52000
17340;17340;10/04/2020;51990
17341;17341;10/04/2020;89000
17342;17342;10/04/2020;91750
17343;17343;10/04/2020;196000
17344;17344;10/04/2020;102500
17345;17345;10/04/2020;198000
17346;17346;10/04/2020;93000
17347;17347;10/04/2020;144000
17348;17348;10/04/2020;68000
17349;17349;10/04/2020;127000
17350;17350;10/04/2020;264700
17351;17351;10/04/2020;186750
17352;17352;10/04/2020;70000
17353;17353;10/04/2020;223650
17354;17354;10/04/2020;370000
17355;17355;10/04/2020;329000
17356;17356;10/04/2020;37500
17357;17357;10/04/2020;120560
17358;17358;10/04/2020;65000
17359;17359;10/04/2020;77500
17360;17360;10/04/2020;180000
17361;17361;10/04/2020;872850
17362;17362;10/04/2020;157800
17363;17363;10/04/2020;70000
17364;17364;10/04/2020;171100
17365;17365;10/04/2020;225450
17366;17366;10/04/2020;329900
17367;17367;10/04/2020;482900
17368;17368;10/04/2020;183090
17369;17369;10/04/2020;69335
17370;17370;10/04/2020;336000
17371;17371;10/04/2020;345870
17372;17372;10/04/2020;169000
17373;17373;10/04/2020;316250
17374;17374;10/04/2020;296000
17375;17375;10/04/2020;372000
17376;17376;10/04/2020;184800
17377;17377;10/04/2020;77379
17378;17378;10/04/2020;23500
17379;17379;10/04/2020;276937.5
17380;17380;10/04/2020;137505
17381;17381;10/04/2020;100000
17382;17382;10/04/2020;437500
17383;17383;10/04/2020;84680
17384;17384;10/04/2020;170000
17385;17385;10/04/2020;190000
17386;17386;10/04/2020;320000
17387;17387;10/04/2020;415000
17388;17388;10/04/2020;920000
17389;17389;10/04/2020;1292500
17390;17390;10/04/2020;601500
17391;17391;10/04/2020;420507
17392;17392;10/04/2020;428000
17393;17393;10/04/2020;752000
17394;17394;10/04/2020;1335000
17395;17395;10/04/2020;1782000
17396;17396;10/04/2020;835000
17397;17397;10/04/2020;3100000
17398;17398;10/04/2020;413020
17399;17399;10/04/2020;147000
17400;17400;10/04/2020;696000
17401;17401;10/04/2020;46200
17402;17402;10/04/2020;277300
17403;17403;10/04/2020;235000
17404;17404;10/04/2020;136300
17405;17405;10/04/2020;150000
17406;17406;10/04/2020;126621
17407;17407;10/04/2020;138000
17408;17408;10/04/2020;230862
17409;17409;10/04/2020;112000
17410;17410;10/04/2020;255000
17411;17411;10/04/2020;372000
17412;17412;10/04/2020;57500
17413;17413;10/04/2020;175000
17414;17414;10/04/2020;134250
17415;17415;10/04/2020;310000
17416;17416;10/04/2020;253682
17417;17417;10/04/2020;219500
17418;17418;10/04/2020;410000
17419;17419;10/04/2020;221000
17420;17420;10/04/2020;68680
17421;17421;10/04/2020;164000
17422;17422;10/04/2020;230000
17423;17423;10/04/2020;110000
17424;17424;10/04/2020;276300
17425;17425;10/04/2020;389350
17426;17426;10/04/2020;341000
17427;17427;10/04/2020;120000
17428;17428;10/04/2020;327150
17429;17429;10/04/2020;180000
17430;17430;10/04/2020;242500
17431;17431;10/04/2020;372300
17432;17432;10/04/2020;259000
17433;17433;10/04/2020;274000
17434;17434;10/04/2020;142000
17435;17435;10/04/2020;145000
17436;17436;10/04/2020;172000
17437;17437;10/04/2020;186000
17438;17438;10/04/2020;105000
17439;17439;11/04/2020;95000
17440;17440;11/04/2020;55000
17441;17441;11/04/2020;245129.34
17442;17442;11/04/2020;229000
17443;17443;14/04/2020;92500
17444;17444;14/04/2020;147000
17445;17445;14/04/2020;118408.5
17446;17446;14/04/2020;106000
17447;17447;14/04/2020;85000
17448;17448;14/04/2020;93000
17449;17449;14/04/2020;193340
17450;17450;14/04/2020;137000
17451;17451;14/04/2020;118000
17452;17452;14/04/2020;107000
17453;17453;14/04/2020;107300
17454;17454;14/04/2020;193000
17455;17455;14/04/2020;60000
17456;17456;14/04/2020;177500
17457;17457;14/04/2020;209370
17458;17458;14/04/2020;232760
17459;17459;14/04/2020;131000
17460;17460;14/04/2020;126900
17461;17461;14/04/2020;137800
17462;17462;14/04/2020;155100
17463;17463;14/04/2020;73000
17464;17464;14/04/2020;140000
17465;17465;14/04/2020;153500
17466;17466;14/04/2020;122500
17467;17467;14/04/2020;31000
17468;17468;14/04/2020;265000
17469;17469;14/04/2020;146500
17470;17470;14/04/2020;291320
17471;17471;14/04/2020;112935
17472;17472;14/04/2020;122000
17473;17473;14/04/2020;416380
17474;17474;14/04/2020;273000
17475;17475;14/04/2020;430000
17476;17476;14/04/2020;352000
17477;17477;14/04/2020;648000
17478;17478;14/04/2020;224000
17479;17479;14/04/2020;320000
17480;17480;14/04/2020;181000
17481;17481;14/04/2020;162000
17482;17482;14/04/2020;44000
17483;17483;14/04/2020;37000
17484;17484;14/04/2020;179770
17485;17485;14/04/2020;83000
17486;17486;14/04/2020;318000
17487;17487;14/04/2020;120800
17488;17488;14/04/2020;300000
17489;17489;14/04/2020;460000
17490;17490;14/04/2020;157000
17491;17491;14/04/2020;277500
17492;17492;14/04/2020;424200
17493;17493;14/04/2020;285000
17494;17494;14/04/2020;496270
17495;17495;14/04/2020;514500
17496;17496;14/04/2020;105000
17497;17497;14/04/2020;305000
17498;17498;14/04/2020;102000
17499;17499;15/04/2020;230000
17500;17500;15/04/2020;540000
17501;17501;15/04/2020;110000
17502;17502;15/04/2020;213000
17503;17503;15/04/2020;300000
17504;17504;15/04/2020;455240
17505;17505;15/04/2020;345000
17506;17506;15/04/2020;380000
17507;17507;15/04/2020;85000
17508;17508;15/04/2020;184146
17509;17509;15/04/2020;51000
17510;17510;15/04/2020;86000
17511;17511;15/04/2020;38000
17512;17512;15/04/2020;53500
17513;17513;15/04/2020;106000
17514;17514;15/04/2020;165000
17515;17515;15/04/2020;160000
17516;17516;15/04/2020;62000
17517;17517;15/04/2020;78500
17518;17518;15/04/2020;50000
17519;17519;15/04/2020;190000
17520;17520;15/04/2020;115000
17521;17521;15/04/2020;128000
17522;17522;15/04/2020;147400
17523;17523;15/04/2020;95000
17524;17524;15/04/2020;56000
17525;17525;15/04/2020;113000
17526;17526;15/04/2020;180330
17527;17527;15/04/2020;688810
17528;17528;15/04/2020;124000
17529;17529;15/04/2020;70600
17530;17530;15/04/2020;61000
17531;17531;15/04/2020;73000
17532;17532;15/04/2020;150000
17533;17533;15/04/2020;176000
17534;17534;15/04/2020;114500
17535;17535;15/04/2020;281000
17536;17536;15/04/2020;150975
17537;17537;15/04/2020;52600
17538;17538;15/04/2020;60000
17539;17539;15/04/2020;58000
17540;17540;15/04/2020;330000
17541;17541;15/04/2020;82665
17542;17542;15/04/2020;205000
17543;17543;15/04/2020;86400
17544;17544;15/04/2020;581000
17545;17545;15/04/2020;141750
17546;17546;15/04/2020;320000
17547;17547;15/04/2020;217500
17548;17548;15/04/2020;90000
17549;17549;15/04/2020;35000
17550;17550;15/04/2020;89224
17551;17551;15/04/2020;67000
17552;17552;15/04/2020;20000
17553;17553;15/04/2020;46000
17554;17554;15/04/2020;48000
17555;17555;15/04/2020;80000
17556;17556;15/04/2020;80900
17557;17557;15/04/2020;74000
17558;17558;15/04/2020;346000
17559;17559;15/04/2020;218000
17560;17560;15/04/2020;120000
17561;17561;15/04/2020;29000
17562;17562;15/04/2020;64500
17563;17563;15/04/2020;50026
17564;17564;15/04/2020;175000
17565;17565;15/04/2020;199850
17566;17566;15/04/2020;261532
17567;17567;15/04/2020;872000
17568;17568;15/04/2020;298000
17569;17569;15/04/2020;311500
17570;17570;15/04/2020;245000
17571;17571;15/04/2020;170356.6
17572;17572;15/04/2020;258000
17573;17573;15/04/2020;134300
17574;17574;15/04/2020;255000
17575;17575;15/04/2020;801734
17576;17576;15/04/2020;609523
17577;17577;15/04/2020;933000
17578;17578;15/04/2020;162000
17579;17579;15/04/2020;109470
17580;17580;15/04/2020;1250000
17581;17581;15/04/2020;294000
17582;17582;15/04/2020;269064
17583;17583;15/04/2020;581000
17584;17584;15/04/2020;825000
17585;17585;15/04/2020;671300
17586;17586;15/04/2020;2611930
17587;17587;15/04/2020;993380
17588;17588;15/04/2020;790000
17589;17589;15/04/2020;572910
17590;17590;15/04/2020;237500
17591;17591;15/04/2020;255000
17592;17592;15/04/2020;92560
17593;17593;15/04/2020;173000
17594;17594;15/04/2020;205000
17595;17595;15/04/2020;40000
17596;17596;15/04/2020;192000
17597;17597;15/04/2020;233700
17598;17598;15/04/2020;201500
17599;17599;15/04/2020;645000
17600;17600;15/04/2020;127000
17601;17601;15/04/2020;87000
17602;17602;15/04/2020;150000
17603;17603;15/04/2020;70000
17604;17604;15/04/2020;124000
17605;17605;15/04/2020;90800
17606;17606;15/04/2020;63000
17607;17607;15/04/2020;90000
17608;17608;15/04/2020;40000
17609;17609;15/04/2020;99000
17610;17610;15/04/2020;155000
17611;17611;15/04/2020;136000
17612;17612;15/04/2020;170000
17613;17613;15/04/2020;165000
17614;17614;15/04/2020;439000
17615;17615;15/04/2020;864950
17616;17616;15/04/2020;292300
17617;17617;15/04/2020;95000
17618;17618;15/04/2020;185900
17619;17619;15/04/2020;137000
17620;17620;15/04/2020;142000
17621;17621;15/04/2020;295000
17622;17622;15/04/2020;65000
17623;17623;15/04/2020;239000
17624;17624;15/04/2020;424310
17625;17625;15/04/2020;171800
17626;17626;15/04/2020;117000
17627;17627;16/04/2020;98000
17628;17628;16/04/2020;208000
17629;17629;16/04/2020;181700
17630;17630;16/04/2020;60000
17631;17631;16/04/2020;319000
17632;17632;16/04/2020;255000
17633;17633;16/04/2020;29000
17634;17634;16/04/2020;130000
17635;17635;16/04/2020;167000
17636;17636;16/04/2020;185000
17637;17637;16/04/2020;87000
17638;17638;16/04/2020;94000
17639;17639;16/04/2020;50000
17640;17640;16/04/2020;305000
17641;17641;16/04/2020;84000
17642;17642;16/04/2020;101500
17643;17643;16/04/2020;93500
17644;17644;16/04/2020;69000
17645;17645;16/04/2020;75000
17646;17646;16/04/2020;275000
17647;17647;16/04/2020;62500
17648;17648;16/04/2020;56600
17649;17649;16/04/2020;101000
17650;17650;16/04/2020;77000
17651;17651;16/04/2020;79500
17652;17652;16/04/2020;75500
17653;17653;16/04/2020;64600
17654;17654;16/04/2020;29450
17655;17655;16/04/2020;115000
17656;17656;16/04/2020;82000
17657;17657;16/04/2020;61500
17658;17658;16/04/2020;122000
17659;17659;16/04/2020;103200
17660;17660;16/04/2020;230000
17661;17661;16/04/2020;215000
17662;17662;16/04/2020;107890
